flight_id,flight_duration,passenger_count,adult_passengers,child_passengers,business_class_ratio,is_international,total_food_demand
3654,8.5,277,241,36,0.14,0,444
3655,4.6,163,162,1,0.09,0,179
3656,6.1,86,71,15,0.23,0,95
3657,9.9,275,255,20,0.2,0,479
3658,9.0,118,96,22,0.18,0,208
3659,3.8,236,234,2,0.13,0,238
3660,2.6,60,56,4,0.17,0,42
3661,7.1,258,229,29,0.18,0,415
3662,4.0,166,162,4,0.12,0,169
3663,5.4,295,282,13,0.25,0,364
3664,6.6,71,66,5,0.29,0,85
3665,2.3,235,226,9,0.14,0,163
3666,11.6,264,244,20,0.26,1,462
3667,1.2,160,146,14,0.11,0,93
3668,10.1,68,63,5,0.18,0,122
3669,8.5,129,107,22,0.29,1,234
3670,7.3,143,118,25,0.22,0,248
3671,6.3,262,260,2,0.16,1,334
3672,11.0,216,186,30,0.25,0,378
3673,7.7,286,286,0,0.25,0,506
3674,11.8,262,218,44,0.29,0,430
3675,5.7,110,97,13,0.21,0,128
3676,4.0,289,247,42,0.22,0,330
3677,6.7,68,55,13,0.11,0,77
3678,10.9,60,55,5,0.21,0,100
3679,11.8,115,109,6,0.08,0,170
3680,5.4,287,244,43,0.06,0,312
3681,12.0,213,177,36,0.08,0,313
3682,3.4,283,234,49,0.2,0,331
3683,11.7,165,139,26,0.02,0,248
3684,4.1,265,220,45,0.23,0,270
3685,6.2,212,190,22,0.05,0,229
3686,2.6,199,175,24,0.02,0,125
3687,11.5,228,185,43,0.25,0,392
3688,10.7,105,92,13,0.11,0,164
3689,4.1,97,83,14,0.27,0,112
3690,3.3,188,181,7,0.27,1,250
3691,9.6,145,131,14,0.02,1,251
3692,9.2,272,229,43,0.15,0,438
3693,9.1,157,141,16,0.03,1,250
3694,12.0,246,208,38,0.27,0,450
3695,6.7,144,119,25,0.04,0,159
3696,8.1,286,235,51,0.1,0,456
3697,9.6,219,209,10,0.25,1,373
3698,11.8,197,171,26,0.2,0,333
3699,2.6,236,203,33,0.02,0,136
3700,6.2,264,262,2,0.18,1,330
3701,7.4,280,256,24,0.26,1,545
3702,3.5,213,188,25,0.09,0,202
3703,2.6,145,143,2,0.04,0,93
3704,7.8,299,290,9,0.27,0,495
3705,4.8,61,57,4,0.25,0,71
3706,9.0,57,57,0,0.1,0,83
3707,1.3,111,99,12,0.05,0,64
3708,11.0,243,232,11,0.21,1,406
3709,6.0,251,217,34,0.17,0,290
3710,11.0,174,163,11,0.13,0,270
3711,3.9,221,208,13,0.23,1,290
3712,11.8,70,63,7,0.28,0,127
3713,9.3,164,150,14,0.04,0,235
3714,3.0,104,86,18,0.11,0,111
3715,6.8,256,241,15,0.25,1,312
3716,10.5,252,221,31,0.2,0,421
3717,11.0,282,233,49,0.05,0,396
3718,3.9,294,293,1,0.08,0,297
3719,3.5,146,127,19,0.13,0,148
3720,10.2,116,101,15,0.07,0,165
3721,8.9,163,145,18,0.03,0,245
3722,3.7,117,104,13,0.17,0,131
3723,3.0,292,260,32,0.25,0,338
3724,3.6,173,171,2,0.16,0,182
3725,9.0,235,200,35,0.05,0,327
3726,2.0,156,149,7,0.0,0,90
3727,7.6,248,236,12,0.11,0,376
3728,5.0,149,144,5,0.27,0,176
3729,7.3,120,118,2,0.25,1,215
3730,6.5,271,253,18,0.19,0,309
3731,4.2,221,188,33,0.0,0,213
3732,4.3,168,142,26,0.28,0,210
3733,3.3,186,150,36,0.07,1,198
3734,3.5,126,116,10,0.17,1,155
3735,7.2,297,246,51,0.02,1,465
3736,10.3,221,203,18,0.15,1,412
3737,7.0,50,43,7,0.15,1,96
3738,11.4,136,133,3,0.04,0,213
3739,10.2,282,281,1,0.08,0,444
3740,7.6,50,44,6,0.04,1,87
3741,3.6,130,112,18,0.04,0,123
3742,9.7,269,236,33,0.11,0,436
3743,9.4,168,146,22,0.17,0,262
3744,7.4,297,267,30,0.28,1,583
3745,5.5,217,200,17,0.16,0,247
3746,11.0,134,112,22,0.07,1,225
3747,4.5,281,253,28,0.22,0,302
3748,2.4,142,120,22,0.25,0,89
3749,5.9,288,262,26,0.11,0,312
3750,10.3,67,60,7,0.27,1,132
3751,5.0,269,254,15,0.26,0,325
3752,1.1,69,64,5,0.13,0,44
3753,2.9,99,90,9,0.18,0,66
3754,5.5,271,245,26,0.05,0,268
3755,4.8,268,267,1,0.12,1,343
3756,8.1,149,147,2,0.17,1,242
3757,8.5,238,224,14,0.02,0,347
3758,5.4,101,93,8,0.15,0,100
3759,3.3,266,215,51,0.01,0,259
3760,10.0,196,186,10,0.3,1,371
3761,10.0,175,174,1,0.27,1,314
3762,6.2,268,222,46,0.13,0,286
3763,5.8,176,154,22,0.11,1,189
3764,6.2,222,186,36,0.06,1,250
3765,10.5,156,143,13,0.03,1,287
3766,10.8,83,83,0,0.12,0,136
3767,4.3,74,61,13,0.15,0,79
3768,7.4,114,100,14,0.18,1,188
3769,7.5,76,71,5,0.03,0,108
3770,7.8,148,133,15,0.3,0,241
3771,7.6,225,184,41,0.17,1,402
3772,6.3,183,156,27,0.29,0,219
3773,3.1,77,76,1,0.09,0,84
3774,5.4,82,75,7,0.24,0,94
3775,3.7,225,204,21,0.21,0,249
3776,6.2,131,114,17,0.15,0,137
3777,5.2,201,190,11,0.01,1,219
3778,11.1,289,282,7,0.13,1,501
3779,2.8,283,268,15,0.24,0,195
3780,10.0,144,119,25,0.03,1,226
3781,10.5,288,272,16,0.03,0,460
3782,5.5,52,48,4,0.04,0,52
3783,6.4,135,125,10,0.15,0,142
3784,11.8,158,130,28,0.03,0,234
3785,3.7,264,263,1,0.12,0,267
3786,1.9,275,274,1,0.21,0,184
3787,10.7,160,156,4,0.09,1,265
3788,6.0,95,81,14,0.11,1,106
3789,2.3,291,288,3,0.22,0,177
3790,11.0,131,109,22,0.08,0,220
3791,8.4,156,132,24,0.12,1,248
3792,1.6,110,92,18,0.11,0,74
3793,1.9,272,263,9,0.05,0,179
3794,3.7,167,138,29,0.21,1,199
3795,8.6,210,178,32,0.2,0,362
3796,9.4,110,110,0,0.27,0,205
3797,2.7,114,109,5,0.21,0,79
3798,8.4,101,91,10,0.17,0,179
3799,1.2,119,106,13,0.04,0,74
3800,2.0,264,258,6,0.02,0,147
3801,9.4,197,179,18,0.07,0,304
3802,9.7,64,58,6,0.06,0,98
3803,2.8,222,209,13,0.06,0,131
3804,10.6,150,138,12,0.21,0,248
3805,3.7,266,229,37,0.23,0,281
3806,6.8,117,100,17,0.03,0,119
3807,8.1,133,120,13,0.25,1,235
3808,4.3,153,124,29,0.01,0,145
3809,5.7,300,272,28,0.18,0,313
3810,9.2,257,241,16,0.21,0,424
3811,2.2,172,140,32,0.2,0,124
3812,7.4,81,76,5,0.05,1,148
3813,1.9,156,137,19,0.25,0,110
3814,7.2,170,165,5,0.04,1,273
3815,3.9,88,71,17,0.18,1,109
3816,5.1,88,74,14,0.2,0,106
3817,4.6,192,161,31,0.15,0,224
3818,6.6,56,47,9,0.14,0,66
3819,9.8,110,103,7,0.1,0,182
3820,11.7,209,184,25,0.24,0,324
3821,3.4,295,294,1,0.03,0,272
3822,6.2,138,133,5,0.12,1,156
3823,11.8,168,148,20,0.01,0,268
3824,5.0,74,62,12,0.06,0,70
3825,8.5,216,196,20,0.12,0,365
3826,5.2,196,157,39,0.12,1,250
3827,9.2,290,243,47,0.24,0,444
3828,2.3,83,73,10,0.18,0,60
3829,3.9,238,193,45,0.29,1,323
3830,11.7,182,168,14,0.12,1,332
3831,10.4,274,265,9,0.1,0,425
3832,1.9,233,212,21,0.19,0,166
3833,10.5,87,74,13,0.17,1,170
3834,1.5,278,235,43,0.12,0,189
3835,5.7,54,52,2,0.19,1,71
3836,6.7,244,236,8,0.22,1,287
3837,3.8,213,204,9,0.18,0,230
3838,2.4,279,244,35,0.07,0,174
3839,1.6,93,88,5,0.18,0,62
3840,4.6,60,55,5,0.28,0,73
3841,8.7,256,245,11,0.26,0,429
3842,5.5,259,243,16,0.12,0,277
3843,3.5,254,243,11,0.23,0,259
3844,11.5,77,63,14,0.24,0,133
3845,3.7,209,209,0,0.25,0,245
3846,2.6,231,185,46,0.06,0,149
3847,3.1,107,91,16,0.05,0,118
3848,3.1,160,155,5,0.17,0,181
3849,5.1,146,145,1,0.12,0,169
3850,2.4,162,134,28,0.02,0,104
3851,4.2,156,153,3,0.24,0,177
3852,11.2,158,151,7,0.08,0,250
3853,1.8,110,97,13,0.03,0,71
3854,7.1,144,138,6,0.21,1,271
3855,10.5,256,217,39,0.24,1,479
3856,5.2,82,82,0,0.11,0,91
3857,1.1,225,221,4,0.16,0,135
3858,10.0,90,81,9,0.12,0,152
3859,7.4,202,195,7,0.19,1,344
3860,5.9,279,229,50,0.04,1,304
3861,1.7,237,234,3,0.18,0,151
3862,8.8,96,81,15,0.21,1,174
3863,8.2,89,82,7,0.23,0,158
3864,8.1,173,146,27,0.06,0,246
3865,9.1,59,51,8,0.07,0,94
3866,6.3,228,221,7,0.05,0,225
3867,4.0,142,140,2,0.2,0,155
3868,12.0,166,150,16,0.25,0,260
3869,5.7,92,75,17,0.06,1,98
3870,6.8,83,72,11,0.05,0,87
3871,2.5,262,246,16,0.27,0,189
3872,3.3,89,75,14,0.11,0,92
3873,4.2,71,65,6,0.05,0,71
3874,9.3,186,175,11,0.16,1,333
3875,5.5,255,218,37,0.01,0,242
3876,9.7,135,134,1,0.16,0,203
3877,4.4,142,124,18,0.14,1,170
3878,2.8,131,114,17,0.09,0,88
3879,8.6,160,137,23,0.04,0,244
3880,5.9,92,83,9,0.05,0,100
3881,8.9,52,43,9,0.3,0,81
3882,10.0,244,200,44,0.28,0,437
3883,4.2,50,43,7,0.17,1,55
3884,9.7,218,215,3,0.21,0,364
3885,3.9,205,166,39,0.11,1,249
3886,4.0,249,205,44,0.29,0,305
3887,9.4,107,91,16,0.22,1,215
3888,6.0,248,217,31,0.28,0,306
3889,1.8,228,213,15,0.03,0,139
3890,10.4,220,218,2,0.15,0,370
3891,8.3,164,143,21,0.09,0,276
3892,11.2,97,96,1,0.21,0,146
3893,10.1,280,277,3,0.16,0,474
3894,2.0,170,145,25,0.11,0,97
3895,3.1,235,235,0,0.22,0,259
3896,5.4,162,143,19,0.26,0,185
3897,9.6,82,69,13,0.06,1,137
3898,9.0,252,208,44,0.1,1,431
3899,10.2,168,146,22,0.27,0,274
3900,4.8,142,124,18,0.19,0,154
3901,9.7,71,63,8,0.13,0,104
3902,1.8,165,162,3,0.1,0,99
3903,10.8,66,59,7,0.13,0,106
3904,9.1,252,234,18,0.21,1,473
3905,4.8,94,79,15,0.25,0,96
3906,5.8,147,125,22,0.3,0,160
3907,9.1,169,155,14,0.14,1,323
3908,3.7,165,164,1,0.12,0,188
3909,7.4,57,52,5,0.28,1,103
3910,7.9,65,65,0,0.13,0,104
3911,3.2,98,98,0,0.3,0,111
3912,12.0,288,240,48,0.19,0,493
3913,11.3,271,250,21,0.15,1,516
3914,8.9,184,158,26,0.26,0,304
3915,4.9,85,80,5,0.07,1,101
3916,4.4,114,95,19,0.18,1,149
3917,8.3,129,122,7,0.1,0,215
3918,7.2,92,90,2,0.03,0,142
3919,3.7,119,112,7,0.12,0,124
3920,5.7,295,260,35,0.03,0,309
3921,7.2,154,153,1,0.06,0,249
3922,5.7,141,141,0,0.1,0,156
3923,11.4,286,271,15,0.11,0,454
3924,3.3,175,170,5,0.19,1,192
3925,11.9,291,258,33,0.22,1,547
3926,3.4,118,101,17,0.21,0,132
3927,11.1,273,244,29,0.2,0,443
3928,10.4,233,224,9,0.01,0,349
3929,9.1,243,197,46,0.15,1,462
3930,2.1,285,232,53,0.29,0,187
3931,3.9,219,202,17,0.22,0,251
3932,11.2,288,275,13,0.25,1,486
3933,3.9,91,89,2,0.15,0,89
3934,6.6,242,209,33,0.26,0,278
3935,6.4,157,142,15,0.19,1,204
3936,10.0,269,266,3,0.24,1,510
3937,2.9,223,187,36,0.19,0,147
3938,8.0,74,64,10,0.05,1,129
3939,7.9,103,103,0,0.07,0,146
3940,11.4,68,62,6,0.27,0,123
3941,3.5,140,129,11,0.08,0,146
3942,6.8,60,52,8,0.19,0,71
3943,8.2,91,89,2,0.25,1,184
3944,5.9,173,156,17,0.24,0,180
3945,2.7,127,105,22,0.04,0,80
3946,4.1,226,213,13,0.05,0,219
3947,8.7,157,136,21,0.13,0,233
3948,7.4,121,108,13,0.21,0,187
3949,4.3,157,130,27,0.1,0,170
3950,6.5,143,115,28,0.07,1,164
3951,9.9,180,149,31,0.1,0,288
3952,9.6,210,184,26,0.03,0,298
3953,6.7,175,166,9,0.11,1,216
3954,2.5,90,77,13,0.24,0,67
3955,6.0,264,244,20,0.07,0,247
3956,4.8,82,81,1,0.29,1,104
3957,8.0,109,98,11,0.29,0,180
3958,4.4,51,49,2,0.05,1,53
3959,4.8,53,53,0,0.28,0,60
3960,3.3,299,282,17,0.18,1,361
3961,7.1,187,164,23,0.17,0,285
3962,5.9,156,130,26,0.19,0,166
3963,11.9,253,218,35,0.06,1,391
3964,11.2,160,159,1,0.19,0,282
3965,6.0,145,121,24,0.25,1,177
3966,4.9,177,165,12,0.09,0,198
3967,3.7,134,127,7,0.1,0,137
3968,1.3,284,240,44,0.19,0,200
3969,5.0,120,106,14,0.01,0,117
3970,9.8,158,149,9,0.17,1,301
3971,7.1,251,215,36,0.15,0,404
3972,9.0,252,237,15,0.06,0,355
3973,6.0,192,191,1,0.23,0,197
3974,7.8,168,147,21,0.11,0,272
3975,5.7,201,199,2,0.06,0,192
3976,8.9,130,120,10,0.29,0,228
3977,1.3,66,57,9,0.05,0,42
3978,6.6,247,208,39,0.04,1,256
3979,11.9,53,45,8,0.12,0,83
3980,4.0,147,124,23,0.03,1,173
3981,10.8,65,53,12,0.05,0,96
3982,2.6,276,230,46,0.13,0,181
3983,9.8,211,206,5,0.23,0,385
3984,3.8,95,86,9,0.05,0,107
3985,9.2,66,62,4,0.17,0,99
3986,7.2,290,267,23,0.05,1,493
3987,4.7,110,101,9,0.06,1,134
3988,11.9,139,120,19,0.21,0,246
3989,1.3,181,175,6,0.01,0,118
3990,11.9,300,252,48,0.3,1,573
3991,8.6,68,60,8,0.28,0,122
3992,6.3,190,177,13,0.17,0,220
3993,4.4,280,232,48,0.06,0,262
3994,11.7,260,237,23,0.22,0,474
3995,6.4,287,284,3,0.02,0,319
3996,10.3,297,274,23,0.22,0,470
3997,9.7,197,162,35,0.15,0,315
3998,7.0,91,76,15,0.06,1,150
3999,10.0,283,271,12,0.14,0,441
4000,7.9,118,106,12,0.29,1,246
4001,2.1,191,191,0,0.2,0,134
4002,3.2,160,153,7,0.24,1,184
4003,1.4,239,193,46,0.28,0,158
4004,9.6,287,281,6,0.29,0,538
4005,7.3,95,77,18,0.29,0,168
4006,7.4,192,169,23,0.08,0,282
4007,3.5,244,243,1,0.26,1,312
4008,9.6,165,144,21,0.13,0,257
4009,5.6,149,143,6,0.17,0,157
4010,9.0,209,203,6,0.16,0,317
4011,1.1,214,202,12,0.21,0,145
4012,6.9,210,188,22,0.22,0,229
4013,8.9,212,209,3,0.21,1,357
4014,6.0,264,213,51,0.18,0,266
4015,5.4,279,240,39,0.03,1,328
4016,3.1,204,169,35,0.05,1,214
4017,10.2,88,80,8,0.06,0,140
4018,1.4,159,156,3,0.24,0,100
4019,9.1,237,213,24,0.25,0,399
4020,7.1,280,275,5,0.11,0,421
4021,11.8,132,131,1,0.19,0,211
4022,4.8,53,45,8,0.2,0,59
4023,9.5,159,134,25,0.24,1,306
4024,6.0,196,166,30,0.11,0,220
4025,6.7,293,277,16,0.14,0,342
4026,7.5,247,224,23,0.02,1,418
4027,6.8,85,76,9,0.12,0,90
4028,5.3,105,93,12,0.21,0,109
4029,6.8,198,197,1,0.3,1,265
4030,7.3,244,234,10,0.27,0,431
4031,9.8,142,140,2,0.26,1,252
4032,5.7,289,253,36,0.15,1,353
4033,6.0,70,67,3,0.2,1,86
4034,2.0,176,168,8,0.1,0,115
4035,7.6,261,222,39,0.12,0,450
4036,5.5,75,61,14,0.06,0,76
4037,5.0,57,51,6,0.09,0,61
4038,11.7,175,155,20,0.03,1,318
4039,5.4,194,165,29,0.06,0,206
4040,8.6,210,177,33,0.17,1,381
4041,3.6,169,165,4,0.01,0,170
4042,2.0,151,141,10,0.14,0,104
4043,11.2,151,127,24,0.0,1,254
4044,6.9,264,229,35,0.29,0,311
4045,9.7,226,223,3,0.08,1,408
4046,9.2,207,167,40,0.1,0,313
4047,4.4,216,203,13,0.21,0,231
4048,6.2,296,270,26,0.18,1,327
4049,11.5,290,290,0,0.17,0,514
4050,5.4,284,250,34,0.07,0,297
4051,8.8,251,243,8,0.09,0,390
4052,8.5,162,133,29,0.26,0,277
4053,1.9,66,60,6,0.3,0,42
4054,4.1,179,160,19,0.27,0,209
4055,2.5,202,192,10,0.0,0,124
4056,1.0,179,172,7,0.26,0,124
4057,7.9,260,209,51,0.08,1,461
4058,5.3,259,240,19,0.24,0,300
4059,7.1,189,182,7,0.17,0,316
4060,5.9,219,189,30,0.04,0,214
4061,10.1,266,229,37,0.04,0,438
4062,3.2,161,154,7,0.26,0,189
4063,11.9,285,232,53,0.07,0,449
4064,2.6,294,269,25,0.12,0,193
4065,7.5,161,141,20,0.27,0,254
4066,4.9,201,163,38,0.25,0,210
4067,4.4,165,159,6,0.2,0,174
4068,9.7,167,139,28,0.01,0,239
4069,11.5,212,199,13,0.27,1,434
4070,5.6,297,264,33,0.14,1,340
4071,5.5,58,53,5,0.08,0,57
4072,3.6,113,103,10,0.14,0,124
4073,2.5,243,234,9,0.0,0,138
4074,2.4,259,214,45,0.26,0,170
4075,7.2,101,101,0,0.07,1,164
4076,3.6,55,48,7,0.26,1,69
4077,6.4,168,158,10,0.23,1,197
4078,9.4,281,255,26,0.11,0,465
4079,1.6,86,86,0,0.02,0,55
4080,10.8,275,234,41,0.08,1,471
4081,11.2,221,205,16,0.07,0,348
4082,2.5,89,89,0,0.09,0,53
4083,3.6,210,189,21,0.14,1,238
4084,11.9,261,232,29,0.1,0,386
4085,4.2,81,66,15,0.01,0,86
4086,5.4,135,119,16,0.18,1,165
4087,2.1,267,261,6,0.21,0,162
4088,8.9,141,138,3,0.2,0,218
4089,9.3,101,83,18,0.13,1,166
4090,9.3,108,102,6,0.01,1,187
4091,5.0,56,55,1,0.2,1,65
4092,6.2,296,279,17,0.01,0,274
4093,10.7,75,70,5,0.03,1,128
4094,10.6,145,117,28,0.15,0,228
4095,7.6,136,116,20,0.2,1,226
4096,8.6,216,199,17,0.06,1,342
4097,8.0,125,120,5,0.06,0,176
4098,4.4,57,55,2,0.11,1,69
4099,11.9,136,123,13,0.27,1,251
4100,10.7,260,217,43,0.27,1,458
4101,4.9,192,166,26,0.14,0,187
4102,5.2,76,69,7,0.09,1,83
4103,7.1,172,162,10,0.21,0,265
4104,4.8,166,164,2,0.04,1,180
4105,6.3,251,243,8,0.07,0,275
4106,3.9,149,124,25,0.18,0,167
4107,4.6,129,109,20,0.21,1,151
4108,9.3,57,53,4,0.05,0,86
4109,1.5,222,217,5,0.09,0,140
4110,8.2,225,221,4,0.01,1,339
4111,8.0,69,61,8,0.07,0,98
4112,1.2,288,263,25,0.12,0,167
4113,10.3,103,87,16,0.15,0,172
4114,5.0,123,102,21,0.05,0,118
4115,7.9,136,120,16,0.12,0,213
4116,1.5,64,53,11,0.2,0,40
4117,3.6,92,86,6,0.18,0,107
4118,9.3,158,153,5,0.07,0,239
4119,4.8,279,234,45,0.13,1,323
4120,6.4,143,133,10,0.24,1,168
4121,7.8,72,72,0,0.25,1,132
4122,7.6,281,263,18,0.02,1,509
4123,2.3,126,116,10,0.08,0,81
4124,4.6,247,238,9,0.29,0,303
4125,9.1,120,111,9,0.14,0,208
4126,3.3,154,139,15,0.17,0,173
4127,3.3,113,106,7,0.06,1,127
4128,11.7,215,180,35,0.19,1,412
4129,10.2,277,251,26,0.08,1,438
4130,10.8,136,136,0,0.06,0,194
4131,3.9,211,209,2,0.18,0,240
4132,4.5,272,234,38,0.16,1,329
4133,6.7,293,247,46,0.2,0,339
4134,5.8,59,53,6,0.01,1,68
4135,10.2,197,159,38,0.08,0,330
4136,5.0,146,144,2,0.11,1,178
4137,1.3,108,88,20,0.23,0,67
4138,4.8,51,51,0,0.0,1,61
4139,8.6,204,194,10,0.24,1,372
4140,12.0,285,262,23,0.22,0,440
4141,6.7,142,140,2,0.03,0,141
4142,9.9,256,207,49,0.06,0,377
4143,6.1,161,151,10,0.21,0,161
4144,8.2,134,108,26,0.28,0,234
4145,4.1,267,258,9,0.03,0,280
4146,1.1,151,140,11,0.3,0,101
4147,2.2,56,52,4,0.0,0,36
4148,10.2,135,110,25,0.09,0,228
4149,11.5,253,216,37,0.01,0,385
4150,8.9,172,169,3,0.15,0,305
4151,3.9,268,220,48,0.21,0,308
4152,4.7,159,134,25,0.25,1,180
4153,2.3,145,126,19,0.11,0,98
4154,7.5,121,103,18,0.21,0,192
4155,1.9,258,227,31,0.06,0,155
4156,12.0,208,178,30,0.09,0,299
4157,8.1,176,171,5,0.01,0,282
4158,7.7,210,202,8,0.05,0,303
4159,6.4,280,246,34,0.27,0,342
4160,8.5,64,59,5,0.01,0,101
4161,1.2,173,148,25,0.27,0,119
4162,6.8,283,242,41,0.07,0,276
4163,4.9,155,149,6,0.05,0,166
4164,4.5,174,145,29,0.01,0,165
4165,9.4,181,163,18,0.15,0,282
4166,8.9,205,195,10,0.04,1,319
4167,8.1,215,182,33,0.16,1,418
4168,2.3,87,71,16,0.24,0,59
4169,6.4,146,137,9,0.0,0,160
4170,7.3,77,69,8,0.01,0,113
4171,7.1,210,178,32,0.2,0,346
4172,11.5,162,161,1,0.24,0,280
4173,4.8,88,87,1,0.09,0,99
4174,4.5,184,170,14,0.22,0,219
4175,8.7,131,123,8,0.13,1,226
4176,9.2,266,223,43,0.12,1,508
4177,1.5,89,81,8,0.27,0,55
4178,6.4,176,156,20,0.2,0,210
4179,5.8,217,203,14,0.23,0,246
4180,2.4,116,105,11,0.16,0,75
4181,11.0,150,135,15,0.12,0,227
4182,7.4,282,267,15,0.02,0,429
4183,9.8,172,151,21,0.19,0,266
4184,5.0,204,183,21,0.1,0,223
4185,11.7,134,120,14,0.11,0,224
4186,6.5,261,217,44,0.04,0,242
4187,8.2,70,70,0,0.06,1,129
4188,8.6,89,78,11,0.24,1,149
4189,11.5,77,74,3,0.02,0,121
4190,11.5,287,274,13,0.21,0,450
4191,7.0,183,162,21,0.25,1,321
4192,7.3,109,90,19,0.28,0,200
4193,2.0,224,182,42,0.19,0,150
4194,8.4,94,94,0,0.19,0,146
4195,2.0,216,184,32,0.18,0,149
4196,1.3,186,184,2,0.19,0,134
4197,5.7,281,231,50,0.01,0,300
4198,10.3,265,220,45,0.28,1,512
4199,5.8,270,233,37,0.07,0,282
4200,5.3,122,105,17,0.23,0,141
4201,8.2,118,100,18,0.08,0,199
4202,7.7,77,69,8,0.16,0,125
4203,12.0,99,81,18,0.01,0,138
4204,5.9,122,107,15,0.11,1,139
4205,3.4,119,102,17,0.15,0,121
4206,7.1,197,177,20,0.07,1,326
4207,6.4,275,247,28,0.16,0,306
4208,11.8,248,201,47,0.23,1,446
4209,1.3,96,85,11,0.2,0,63
4210,5.4,58,58,0,0.24,1,75
4211,11.1,266,245,21,0.18,0,456
4212,4.9,66,64,2,0.26,0,70
4213,9.6,96,86,10,0.26,0,155
4214,10.8,102,98,4,0.08,0,160
4215,10.7,222,210,12,0.28,1,425
4216,10.9,194,192,2,0.3,0,332
4217,9.9,224,194,30,0.12,1,402
4218,10.1,147,142,5,0.18,0,252
4219,11.9,83,74,9,0.26,1,158
4220,2.9,211,178,33,0.0,0,127
4221,5.4,238,204,34,0.02,0,221
4222,5.0,136,115,21,0.28,0,165
4223,9.2,199,188,11,0.09,1,375
4224,9.2,159,152,7,0.19,0,271
4225,11.3,264,255,9,0.03,0,402
4226,8.7,69,67,2,0.21,0,125
4227,8.8,293,279,14,0.27,1,540
4228,9.1,296,269,27,0.02,0,479
4229,6.8,162,153,9,0.21,0,163
4230,3.9,213,201,12,0.18,1,239
4231,5.6,63,58,5,0.27,0,74
4232,5.1,221,182,39,0.29,0,237
4233,9.8,196,173,23,0.12,0,302
4234,8.0,165,134,31,0.27,1,323
4235,4.4,109,104,5,0.12,0,119
4236,11.2,68,59,9,0.11,0,107
4237,2.3,295,254,41,0.06,0,199
4238,10.3,94,81,13,0.26,0,145
4239,1.7,82,79,3,0.2,0,58
4240,5.4,219,210,9,0.16,0,236
4241,2.8,163,160,3,0.24,0,100
4242,11.3,173,171,2,0.08,1,286
4243,7.8,255,233,22,0.21,0,399
4244,10.6,237,212,25,0.11,1,396
4245,7.6,50,44,6,0.05,0,74
4246,6.6,52,47,5,0.08,1,63
4247,6.5,143,135,8,0.19,0,151
4248,9.1,265,226,39,0.14,0,398
4249,7.8,210,173,37,0.17,0,360
4250,6.9,50,47,3,0.13,1,63
4251,2.9,164,141,23,0.2,0,116
4252,3.1,236,236,0,0.24,0,284
4253,9.7,233,219,14,0.2,0,356
4254,3.6,121,110,11,0.23,0,143
4255,6.8,203,183,20,0.22,0,238
4256,3.0,69,62,7,0.05,0,65
4257,9.0,147,138,9,0.23,0,258
4258,9.8,223,221,2,0.07,0,377
4259,9.5,290,236,54,0.23,0,496
4260,10.5,153,152,1,0.06,1,251
4261,8.5,266,249,17,0.19,1,502
4262,9.1,121,111,10,0.25,0,204
4263,3.6,207,173,34,0.1,0,211
4264,7.0,72,71,1,0.02,1,127
4265,8.2,244,218,26,0.23,0,391
4266,5.1,161,156,5,0.03,0,169
4267,6.2,248,236,12,0.22,1,286
4268,9.0,73,73,0,0.06,1,126
4269,9.6,99,99,0,0.19,0,150
4270,2.1,157,154,3,0.22,0,98
4271,2.3,284,239,45,0.05,0,182
4272,4.7,110,107,3,0.18,1,134
4273,10.1,59,48,11,0.16,1,103
4274,8.0,259,221,38,0.16,0,379
4275,10.3,227,211,16,0.14,0,379
4276,7.9,178,172,6,0.03,1,284
4277,2.9,275,270,5,0.01,0,170
4278,8.8,225,182,43,0.09,0,388
4279,7.1,101,86,15,0.18,1,194
4280,2.2,51,49,2,0.28,0,38
4281,6.8,257,257,0,0.06,0,286
4282,1.0,231,206,25,0.02,0,146
4283,3.8,109,109,0,0.11,0,109
4284,4.3,52,45,7,0.06,1,60
4285,4.9,56,53,3,0.11,1,67
4286,8.2,150,126,24,0.05,1,247
4287,10.5,179,162,17,0.21,0,290
4288,9.0,265,242,23,0.26,0,419
4289,11.4,105,90,15,0.25,0,190
4290,6.5,99,96,3,0.13,1,126
4291,4.1,226,189,37,0.2,0,227
4292,4.3,286,267,19,0.11,0,282
4293,6.8,285,237,48,0.02,1,307
4294,5.5,276,261,15,0.04,0,283
4295,9.5,160,144,16,0.15,0,278
4296,10.7,167,164,3,0.24,0,296
4297,11.6,234,214,20,0.09,0,334
4298,2.6,214,187,27,0.08,0,146
4299,5.5,260,215,45,0.18,0,267
4300,4.2,114,111,3,0.07,1,136
4301,6.9,289,256,33,0.21,0,291
4302,10.7,73,72,1,0.02,0,109
4303,7.2,73,69,4,0.14,1,120
4304,1.4,300,242,58,0.01,0,174
4305,5.8,207,183,24,0.24,0,215
4306,1.7,273,234,39,0.11,0,190
4307,7.8,265,227,38,0.16,0,410
4308,3.3,135,130,5,0.09,0,138
4309,1.9,160,139,21,0.04,0,102
4310,7.5,277,222,55,0.15,0,410
4311,3.5,84,71,13,0.23,0,101
4312,10.9,162,150,12,0.24,1,276
4313,11.1,238,195,43,0.13,0,368
4314,1.1,180,179,1,0.28,0,132
4315,10.3,296,258,38,0.26,0,522
4316,7.6,232,204,28,0.02,0,335
4317,2.5,69,69,0,0.02,0,46
